sample,tempo para fechamento,number,creator user cargo,creator user seguidores,creator user tempo no GitHub,closed user cargo,closed user seguidores,closed user tempo no GitHub,closed_count,open_count,framework,relative_open_count,relative_closed_count
aws-samples/aws-codepipeline-dotnet-lambda,174.0,1.0,,0.0,264.0,,2.0,722.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-codepipeline-multi-branch-strategy,,1.5,,1.0,1434.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-codepipeline-stepfunctions,,6.666666666666667,,8.333333333333334,1707.3333333333333,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/aws-cognito-apigw-angular-auth,79.88888888888889,14.1,,12.75,1756.55,,106.27777777777777,1285.0555555555557,18.0,2.0,AWS,10.0,90.0
aws-samples/aws-cognito-dot-net-desktop-app,468.5,2.0,,1.0,1085.0,,12.0,1770.0,2.0,0.0,AWS,0.0,100.0
aws-samples/aws-cognito-java-desktop-app,65.0,5.75,,2.125,1697.0,,10.714285714285714,1687.0,7.0,1.0,AWS,12.5,87.5
aws-samples/aws-cognito-quicksight-auth,66.5,6.666666666666667,,0.8888888888888888,1174.3333333333333,,67.5,1450.75,4.0,5.0,AWS,55.55555555555556,44.44444444444444
aws-samples/aws-concurrent-data-orchestration-pipeline-emr-livy,,3.25,,3.25,937.75,,,,0.0,4.0,AWS,100.0,0.0
aws-samples/aws-container-devsecops-workshop,159.66666666666666,9.0,,2.6666666666666665,2246.6666666666665,,4.0,3193.0,3.0,0.0,AWS,0.0,100.0
aws-samples/aws-containers-task-definitions,217.0,6.333333333333333,,3.0,1530.6666666666667,,17.0,1412.0,1.0,2.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-content-creation-render-environment-for-windows,0.0,4.0,,9.5,909.0,,9.5,909.0,2.0,0.0,AWS,0.0,100.0
aws-samples/aws-control-tower-account-factory,,2.0,,4.0,2911.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-control-tower-automate-account-creation,,3.3333333333333335,,21.333333333333332,1552.3333333333333,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/aws-control-tower-guardduty-enabler,9.1,12.5,,3.4,1324.5,,4.0,1270.1,10.0,0.0,AWS,0.0,100.0
aws-samples/aws-control-tower-securityhub-enabler,7.166666666666667,12.166666666666666,,2.75,1149.4166666666667,,3.6666666666666665,1339.1666666666667,12.0,0.0,AWS,0.0,100.0
aws-samples/aws-copilot-fargate,,2.0,,54.0,3039.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-copilot-sample-service,4.5,3.0,,28.5,1460.0,,46.0,3582.0,2.0,0.0,AWS,0.0,100.0
aws-samples/aws-cost-explorer-report,158.85714285714286,19.0,,16.32,1502.2,,7.428571428571429,621.9285714285714,14.0,11.0,AWS,44.0,56.00000000000001
aws-samples/aws-cross-account-serverless-microservices,,1.5,,1.0,260.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-cudos-framework-deployment,11.0,27.727272727272727,,2.727272727272727,1619.2727272727273,,0.7777777777777778,2498.0,9.0,2.0,AWS,18.181818181818183,81.81818181818183
aws-samples/aws-database-migration-samples,129.5,12.875,,4.75,1632.375,,0.0,814.5,2.0,6.0,AWS,75.0,25.0
aws-samples/aws-dataexchange-api-samples,49.75,20.444444444444443,,881.7777777777778,2990.1111111111113,,248.0,1281.125,8.0,1.0,AWS,11.11111111111111,88.88888888888889
aws-samples/aws-dbs-refarch-graph,,2.5,,3.5,2569.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-deepcomposer-samples,2.5,13.222222222222221,,21.444444444444443,1255.6666666666667,,44.0,1769.0,2.0,7.0,AWS,77.77777777777779,22.22222222222222
aws-samples/aws-deeplens-coffee-leaderboard,266.0,1.5,,0.5,917.5,,5.0,1551.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-deeplens-recipes,,4.0,,31.0,2052.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-deeplens-worker-safety-project,19.0,3.0,,0.3333333333333333,1103.0,,15.5,550.0,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-deepracer-workshops,31.0,38.55,,5.25,1859.0,,21.875,1879.5,8.0,12.0,AWS,60.0,40.0
aws-samples/aws-deploy-spinnaker-halyard,2.5,6.0,,9.5,2067.3333333333335,,9.5,1819.75,4.0,2.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-dev-fabric-for-sql-server,17.666666666666668,7.428571428571429,,0.8571428571428571,1894.2857142857142,,0.0,2391.3333333333335,3.0,4.0,AWS,57.14285714285714,42.857142857142854
aws-samples/aws-dev-hour-backend,4.375,16.88888888888889,,4.444444444444445,1736.3333333333333,,1.75,1626.125,8.0,1.0,AWS,11.11111111111111,88.88888888888889
aws-samples/aws-device-farm-appium-python-tests-for-android-sample-app,,1.0,,3.0,1792.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-device-farm-appium-tests-for-sample-app,25.0,12.583333333333334,,1.9166666666666667,715.25,,9.6,726.4,5.0,7.0,AWS,58.333333333333336,41.66666666666667
aws-samples/aws-device-farm-sample-app-for-android,209.0,14.25,,35.916666666666664,1206.9166666666667,,78.5,1004.5,2.0,10.0,AWS,83.33333333333334,16.666666666666664
aws-samples/aws-device-farm-sample-app-for-ios,,9.0,,1107.75,1234.0,,,,0.0,4.0,AWS,100.0,0.0
aws-samples/aws-device-farm-sample-web-app-using-appium,30.0,3.6666666666666665,,6.666666666666667,713.0,,7.5,276.5,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-device-farm-sample-web-app-using-appium-python,1.0,2.5,,8.0,2178.0,,3.0,1946.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-device-farm-xctest-ui-tests-for-ios-sample-app,7.0,3.25,,67.75,972.75,,7.0,1743.0,1.0,3.0,AWS,75.0,25.0
aws-samples/aws-devsecops-workshop,,3.0,,7.6,1744.8,,,,0.0,5.0,AWS,100.0,0.0
aws-samples/aws-digital-content-creation-render-environment,7.333333333333333,9.0,,9.5,763.25,,15.0,780.6666666666666,3.0,1.0,AWS,25.0,75.0
aws-samples/aws-dms-cdc-sample,616.0,1.0,,0.0,2109.0,,0.0,1044.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-dms-msk-demo,,1.0,,0.0,32.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-dynamodb-enterprise-application,0.0,1.0,,47.0,1678.0,,47.0,1678.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-dynamodb-examples,505.17391304347825,17.565217391304348,,11.826086956521738,1328.0,,16.391304347826086,2333.2608695652175,23.0,0.0,AWS,0.0,100.0
aws-samples/aws-ecs-cicd-terraform,97.0,1.0,,0.0,3131.0,,4.0,4060.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-ecs-devops-using-aws-cdk,2.0,1.0,,0.0,2156.0,,2.0,2209.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-ecs-scheduled-tasks,,1.0,,6.0,2770.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-ecs-windows-aspnet,476.0,3.25,,4.0,812.0,,2.0,722.0,2.0,2.0,AWS,50.0,50.0
aws-samples/aws-edu-exam-analytics,,2.5,,38.0,1237.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-efa-eks,,1.5,,3.0,687.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-efa-nccl-baseami-pipeline,6.0,1.0,,19.0,1407.0,,5.0,958.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-efs-simple-file-manager,12.804347826086957,74.1980198019802,,3.633663366336634,1041.2277227722773,,4.4021739130434785,958.7282608695652,92.0,9.0,AWS,8.91089108910891,91.0891089108911
aws-samples/aws-eks-accelerator-for-terraform,10.5,7.0,,2.5,995.5,,3.5,1461.25,4.0,0.0,AWS,0.0,100.0
aws-samples/aws-eks-deep-learning-benchmark,,9.0,,133.33333333333334,1893.3333333333333,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/aws-elastic-beanstalk-express-js-sample,17.0,1.0,,0.0,552.0,,92.0,3092.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-elasticache-retail-dashboard,,4.0,,0.0,363.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-elemental-media-services-factory,,1.5,,3.0,1955.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-elemental-mediatailor-black-frames,,1.0,,19.0,2300.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-elemental-mediatailor-tools,194.0,1.0,,0.0,2814.0,,1.0,851.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-emr-apache-ranger,37.27777777777778,24.06451612903226,,0.7419354838709677,2539.935483870968,,0.9444444444444444,3084.5,18.0,13.0,AWS,41.935483870967744,58.06451612903226
aws-samples/aws-etl-orchestrator,276.75,3.0,,10.8,1308.8,,14.0,1451.0,4.0,1.0,AWS,20.0,80.0
aws-samples/aws-fargate-fast-autoscaler,123.4,3.8,,196.8,2487.6,,392.2,3125.6,5.0,0.0,AWS,0.0,100.0
aws-samples/aws-fargate-log-aggregator-with-fluentd,,1.5,,0.0,1256.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-fargate-pipeline-lambda-autoscaling,,2.5,,0.0,7.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-fault-injection-simulator-samples,0.0,8.0,,2.0,767.0,,7.0,2081.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-financial-services-framework,0.0,2.0,,1.0,976.0,,1.0,1595.0,2.0,0.0,AWS,0.0,100.0
aws-samples/aws-flow-ruby-samples,27.75,7.0,,1655.1666666666667,2428.3333333333335,,35.5,1145.75,4.0,2.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-fraud-detector-samples,210.33333333333334,3.0,,28.0,2723.0,,2.0,2647.0,3.0,0.0,AWS,0.0,100.0
aws-samples/aws-gamelift-sample,131.0,3.0,,0.0,2478.0,,1.0,3165.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-gaming-unity-labs-sample,,1.0,,42.0,1780.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-gateway-load-balancer-code-samples,23.0,4.0,,7.0,2671.6666666666665,,1.0,466.6666666666667,3.0,0.0,AWS,0.0,100.0
aws-samples/aws-genomics-workflows,30.040816326530614,93.80327868852459,,26.81967213114754,1944.9344262295083,,35.142857142857146,2931.326530612245,49.0,12.0,AWS,19.672131147540984,80.32786885245902
aws-samples/aws-get-started-workshop,32.375,18.333333333333332,,18.9,3013.3,,19.125,3114.25,16.0,14.0,AWS,46.666666666666664,53.333333333333336
aws-samples/aws-glue-flatten-nested-json,4.0,2.0,,0.0,457.0,,0.0,627.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-glue-migrations-between-aws-accounts,,1.0,,0.0,581.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-glue-samples,357.0416666666667,42.707692307692305,,8.861538461538462,1374.5076923076922,,19.479166666666668,2699.3333333333335,48.0,17.0,AWS,26.153846153846157,73.84615384615385
aws-samples/aws-golden-ami-pipeline-sample,26.5,10.461538461538462,,4.615384615384615,659.3076923076923,,7.166666666666667,394.3333333333333,6.0,7.0,AWS,53.84615384615385,46.15384615384615
aws-samples/aws-greengrass-lambda-functions,11.052631578947368,1447.0,,7.935483870967742,1853.0,,3.5789473684210527,1391.421052631579,19.0,12.0,AWS,38.70967741935484,61.29032258064516
aws-samples/aws-greengrass-mini-fulfillment,40.4,7.25,,9.916666666666666,1415.4166666666667,,14.5,1637.7,10.0,2.0,AWS,16.666666666666664,83.33333333333334
aws-samples/aws-greengrass-ml-deployment-sample,,1.0,,0.0,1833.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-greengrass-samples,153.57142857142858,16.16,,22.44,1624.68,,11.523809523809524,1474.5238095238096,21.0,4.0,AWS,16.0,84.0
aws-samples/aws-health-aware,4.25,3.25,,0.0,1152.25,,0.0,995.0,4.0,0.0,AWS,0.0,100.0
aws-samples/aws-health-organizational-view-alerts,128.5,2.5,,25.0,2196.75,,0.0,939.25,4.0,0.0,AWS,0.0,100.0
aws-samples/aws-hpc-tutorials,1.25,57.5,,12.666666666666666,1567.1666666666667,,45.75,2890.5,4.0,2.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-hpc-workshops,37.5,4.333333333333333,,44.0,1130.1666666666667,,127.5,1502.0,2.0,4.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-hybrid-storage-workshop,,2.0,,1.5,701.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-iam-access-key-auto-rotation,10.666666666666666,2.5,,0.0,1091.0,,1.0,818.3333333333334,3.0,1.0,AWS,25.0,75.0
aws-samples/aws-iam-accessadvisor-permissionboundary,,3.3333333333333335,,1.6666666666666667,2325.3333333333335,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/aws-iam-permissions-guardrails,13.666666666666666,25.366666666666667,,35.0,1129.1,,11.0,707.6666666666666,3.0,27.0,AWS,90.0,10.0
aws-samples/aws-iamctl,,1.0,,0.0,31.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-identity-round-robin-workshop,16.0,8.5,,0.75,998.25,,12.0,944.0,1.0,3.0,AWS,75.0,25.0
aws-samples/aws-incident-response-runbooks,2.0,1.0,,12.0,2312.0,,12.0,2314.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-ingesting-click-logs-using-terraform,31.0,3.0,,2.0,1468.0,,2.0,2098.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-iot-analytics-workshop,0.5,6.285714285714286,,4.0,1408.5714285714287,,0.0,270.5,2.0,5.0,AWS,71.42857142857143,28.57142857142857
aws-samples/aws-iot-chat-example,477.1578947368421,17.91304347826087,,4.956521739130435,1319.4782608695652,,34.36842105263158,2597.5789473684213,19.0,4.0,AWS,17.391304347826086,82.6086956521739
aws-samples/aws-iot-core-dotnet-app-mqtt-over-websockets-sigv4,41.6,6.25,,28.875,1495.625,,44.6,1318.4,5.0,3.0,AWS,37.5,62.5
aws-samples/aws-iot-core-http-sigv4-dotnet-app,68.5,1.5,,117.0,3529.0,,108.5,1911.5,2.0,0.0,AWS,0.0,100.0
aws-samples/aws-iot-core-https-x509certificate-python-node,10.0,1.0,,28.0,3225.0,,2.0,869.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-iot-core-lorawan,20.6,11.222222222222221,,2.3333333333333335,1315.7777777777778,,8.8,1262.8,5.0,4.0,AWS,44.44444444444444,55.55555555555556
aws-samples/aws-iot-device-defender-agent-sdk-python,2.5,14.0,,82.5,2227.0,,76.0,1173.5,2.0,0.0,AWS,0.0,100.0
aws-samples/aws-iot-device-defender-workshop,0.0,4.0,,70.0,3796.0,,70.0,3796.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-iot-device-management-workshop,0.0,2.6666666666666665,,1.3333333333333333,1437.0,,1.0,275.0,1.0,2.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-iot-downlink-sigfox,,1.0,,4.0,2946.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-iot-edukit-tutorials,5.0,22.0,,0.0,849.0,,2.0,2364.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-iot-elf,0.0,5.333333333333333,,16.333333333333332,1676.1666666666667,,16.0,1154.0,2.0,4.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-iot-enhanced-custom-authorizer-demo,210.0,3.0,,2.0,28.0,,8.0,1080.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-iot-esp32-arduino-examples,,1.5,,0.0,1172.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-iot-events-accelerators,1.0,1.5,,8.0,2298.0,,8.0,2300.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-iot-examples,114.0,4.5,,36.666666666666664,1251.5,,14.0,1680.5,2.0,4.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-iot-fleet-provisioning,16.88888888888889,12.454545454545455,,405.90909090909093,1860.090909090909,,6.888888888888889,2182.1111111111113,9.0,2.0,AWS,18.181818181818183,81.81818181818183
aws-samples/aws-iot-global-device-provisioning,0.0,1.0,,1.0,1213.0,,1.0,1213.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-iot-greengrass-deploy-nvidia-deepstream-on-edge,1.6666666666666667,4.0,,6.0,1826.0,,5.0,1357.6666666666667,3.0,2.0,AWS,40.0,60.0
aws-samples/aws-iot-greengrass-opcua-adapter,,2.5,,64.0,1398.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-iot-greengrass-v2-deploy-nvidia-deepstream,14.0,4.5,,0.0,364.0,,0.0,248.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-iot-jitp-sample-scripts,0.0,5.0,,27.4,1726.0,,132.0,2656.0,1.0,4.0,AWS,80.0,20.0
aws-samples/aws-iot-jobs-full-system-update,94.0,2.0,,2.6666666666666665,304.6666666666667,,8.0,1001.6666666666666,3.0,0.0,AWS,0.0,100.0
aws-samples/aws-iot-kickstart,,19.53846153846154,,6.153846153846154,3531.846153846154,,,,0.0,13.0,AWS,100.0,0.0
aws-samples/aws-iot-mqtt-download-agent,,2.0,,0.0,1671.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-iot-office-sensor,,1.0,,8.0,710.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-iot-securetunneling-localproxy,37.35897435897436,27.5,,15.952380952380953,1831.2857142857142,,0.15384615384615385,256.2307692307692,39.0,3.0,AWS,7.142857142857142,92.85714285714286
aws-samples/aws-iot-workshop,16.0,1.5,,19.0,1826.0,,0.0,792.5,2.0,0.0,AWS,0.0,100.0
aws-samples/aws-iotbot,,1.0,,12.0,232.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-java-sample,31.166666666666668,14.2,,7.333333333333333,1084.6,,1.75,1088.75,6.0,9.0,AWS,60.0,40.0
aws-samples/aws-jp-iot-samples,2.0,2.0,,2.0,3614.0,,38.0,3517.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-keyspaces-lambda-python,,1.0,,17.0,2549.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-kms-jce,,2.0,,57.0,2543.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-kube-cni,0.0,3.0,,34.0,1852.0,,5.0,1367.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-kube-codesuite,15.6,11.384615384615385,,267.38461538461536,1357.5384615384614,,2.2,1225.6,5.0,8.0,AWS,61.53846153846154,38.46153846153847
aws-samples/aws-lakeformation-ml-transforms,,3.0,,2.0,1353.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-lambda-ddns-function,150.44,20.035714285714285,,17.214285714285715,1012.75,,34.24,1172.2,25.0,3.0,AWS,10.714285714285714,89.28571428571429
aws-samples/aws-lambda-edge-workshops,,7.666666666666667,,15.666666666666666,2234.3333333333335,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/aws-lambda-efs-samples,0.0,4.5,,1.75,2606.0,,196.0,1406.0,4.0,0.0,AWS,0.0,100.0
aws-samples/aws-lambda-elixir-runtime,0.0,4.5,,24.5,2034.1666666666667,,5.0,1546.0,1.0,5.0,AWS,83.33333333333334,16.666666666666664
aws-samples/aws-lambda-etl-ref-architecture,70.0,1.5,,0.0,830.5,,1.5,1394.5,2.0,0.0,AWS,0.0,100.0
aws-samples/aws-lambda-extensions,16.25,27.263157894736842,,45.421052631578945,2682.0,,80.25,2008.75,12.0,7.0,AWS,36.84210526315789,63.1578947368421
aws-samples/aws-lambda-fanout,46.63636363636363,22.863636363636363,,50.59090909090909,1765.4545454545455,,6.363636363636363,2286.090909090909,11.0,11.0,AWS,50.0,50.0
aws-samples/aws-lambda-layer-awscli,41.3,16.066666666666666,,110.73333333333333,2348.266666666667,,391.5,3282.6,10.0,5.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-lambda-layer-kubectl,7.190476190476191,23.61764705882353,,202.2941176470588,2741.205882352941,,351.04761904761904,3286.1428571428573,21.0,13.0,AWS,38.23529411764706,61.76470588235294
aws-samples/aws-lambda-lifecycle-hooks-function,1.5,9.555555555555555,,0.5555555555555556,1085.6666666666667,,0.8333333333333334,1027.6666666666667,6.0,3.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-lambda-manage-rds-connections,,2.0,,19.0,1629.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-lambda-mirror-dns-function,57.0,3.5,,8.0,2367.75,,0.0,135.0,1.0,3.0,AWS,75.0,25.0
aws-samples/aws-lambda-rdbms-integration,,1.0,,0.0,226.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-lambda-redirection-at-edge,,2.5,,1.5,1088.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-lambda-sap-odp-extractor,46.5,5.166666666666667,,1.1666666666666667,636.5,,15.0,2489.5,6.0,0.0,AWS,0.0,100.0
aws-samples/aws-lambda-servlet,1.0,26.0,,5.0,3136.0,,5.0,3137.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-lambda-zombie-workshop,33.38461538461539,37.26923076923077,,22.192307692307693,982.3846153846154,,5.0,229.6153846153846,13.0,13.0,AWS,50.0,50.0
aws-samples/aws-lex-convo-bot-example,,3.5,,29.5,2260.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-lex-net-chatbot,26.0,5.666666666666667,,2.0,411.6666666666667,,16.0,1201.0,2.0,4.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-lex-web-ui,55.095238095238095,150.98684210526315,,42.026315789473685,1066.157894736842,,4.650485436893204,1102.504854368932,105.0,123.0,AWS,53.94736842105263,46.05263157894737
aws-samples/aws-machine-learning-university-accelerated-cv,11.0,5.2,,528.2,115.0,,67.0,2003.6,5.0,0.0,AWS,0.0,100.0
aws-samples/aws-machine-learning-university-accelerated-nlp,12.25,6.75,,0.0,586.5,,50.25,1643.75,4.0,0.0,AWS,0.0,100.0
aws-samples/aws-management-and-governance-samples,57.0,4.0,,4.0,2257.0,,5.0,852.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-marketplace-serverless-saas-integration,0.0,12.666666666666666,,6.75,2076.3333333333335,,10.0,2070.0,2.0,10.0,AWS,83.33333333333334,16.666666666666664
aws-samples/aws-media-asset-preparation-system,24.0,8.0,,2.0,3162.6666666666665,,0.0,55.0,1.0,2.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-media-insights-content-localization,27.941176470588236,48.41538461538462,,12.876923076923077,1196.9846153846154,,13.0,1217.8823529411766,17.0,48.0,AWS,73.84615384615385,26.153846153846157
aws-samples/aws-media-services-simple-live-workflow,74.75,13.61111111111111,,10.166666666666666,1094.9444444444443,,11.625,1080.25,8.0,10.0,AWS,55.55555555555556,44.44444444444444
aws-samples/aws-media-services-simple-vod-workflow,1.0,11.0,,1.6,971.6,,1.0,432.0,1.0,9.0,AWS,90.0,10.0
aws-samples/aws-media-services-tools,0.0,4.0,,0.0,1399.0,,6.0,930.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-media-services-vod-automation,23.11111111111111,24.75,,11.464285714285714,1500.7142857142858,,0.5555555555555556,707.6666666666666,9.0,19.0,AWS,67.85714285714286,32.142857142857146
aws-samples/aws-microservices-deploy-options,7.634408602150538,114.4959349593496,,3082.487804878049,3025.5853658536585,,3421.8494623655915,3140.8064516129034,93.0,30.0,AWS,24.390243902439025,75.60975609756098
aws-samples/aws-ml-data-lake-workshop,,1.0,,1.0,1377.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-mobile-appsync-chat-starter-angular,20.081632653061224,32.22222222222222,,105.48148148148148,1348.1851851851852,,96.0,1471.8367346938776,49.0,5.0,AWS,9.25925925925926,90.74074074074075
aws-samples/aws-mobile-ios-notes-tutorial,69.0,1.0,,1.0,812.0,,25.0,1091.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-modern-application-workshop,57.203125,142.0077519379845,,78.08527131782945,1348.7674418604652,,17.53968253968254,1537.031746031746,64.0,65.0,AWS,50.3875968992248,49.6124031007752
aws-samples/aws-modernization-devsecops,,1.5,,14.0,3305.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-modernization-hub,2.75,4.714285714285714,,2.0,670.5714285714286,,2.0,673.25,4.0,3.0,AWS,42.857142857142854,57.14285714285714
aws-samples/aws-modernization-with-docker,,4.0,,0.0,423.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-modernization-with-gitlab-hashicorp-gremlin,0.875,17.636363636363637,,72.36363636363636,2509.0,,74.75,2496.5,8.0,3.0,AWS,27.27272727272727,72.72727272727273
aws-samples/aws-modernization-with-gremlin,7.0,3.0,,38.0,2719.0,,38.0,2727.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-modernization-workshop-sample,,1.0,,4.0,1277.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-msk-content-streaming,0.0,3.5,,1.0,1132.0,,1.0,1132.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-multi-account-inspector-to-es-s3-blogpost-2020,,1.0,,5.0,1615.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-multi-region-bc-dr-workshop,,25.0,,1.0,1143.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-neptune-asset-management,,2.0,,46.0,1138.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-neptune-sagemaker-knowledge-graph-bert,6.0,4.0,,2.0,2419.0,,23.0,1198.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-net-guides,121.66666666666667,9.5,,10.375,1275.25,,65.33333333333333,1095.8333333333333,6.0,2.0,AWS,25.0,75.0
aws-samples/aws-netcoreapi-aurora-cdk,,3.0,,1.5,1388.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-network-firewall-terraform,3.5,2.0,,0.0,1283.6666666666667,,9.0,2372.0,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-networkfirewall-cfn-templates,5.0,3.0,,0.0,865.3333333333334,,1.0,560.5,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-nodejs-sample,1.75,8.875,,17.25,1473.875,,36.333333333333336,1375.0,4.0,4.0,AWS,50.0,50.0
aws-samples/aws-online-data-migration-workshop,,1.0,,4.0,872.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-open-data-satellite-lidar-tutorial,7.0,4.333333333333333,,32.0,2493.0,,48.0,3082.0,1.0,2.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-organized,103.0,3.5,,20.0,3943.0,,20.0,4047.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-panorama-samples,41.0,7.666666666666667,,6.333333333333333,980.6666666666666,,15.0,1718.0,2.0,4.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-parallelcluster-megatron,,1.0,,5.0,1048.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-parallelcluster-monitoring,29.0,4.857142857142857,,14.0,1387.7142857142858,,7.0,1348.5,6.0,1.0,AWS,14.285714285714285,85.71428571428571
aws-samples/aws-parallelcluster-price-performance,0.0,1.0,,2.0,1858.0,,3.0,2706.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-pcluster-post-samples,,1.0,,0.0,1075.0,,,,0.0,1.0,AWS,100.0,0.0
